id,topic,text,label,source_type,year,sentiment_score,argument_strength,word_count,contains_statistics
108616,Automation impact on employment,AI adoption is growing worldwide,neutral,blog,2025,-0.9,0.69,5,1
497683,AI will replace jobs,AI will create new job opportunities,pro,news,2023,0.66,0.86,6,0
770144,Future of work with AI,Automation replaces human workers,con,social_media,2019,0.7,0.28,4,0
907355,Future of work with AI,Both risks and benefits exist with AI,neutral,blog,2016,-0.31,0.19,7,1
909138,AI will replace jobs,AI widens economic inequality,con,research,2023,0.11,0.19,4,1
827986,AI will replace jobs,AI will create new job opportunities,pro,news,2024,-0.18,0.27,6,0
261315,Future of work with AI,AI will create new job opportunities,pro,news,2015,0.34,0.92,6,0
662121,Future of work with AI,AI adoption is growing worldwide,neutral,news,2018,-0.22,0.68,5,0
464392,AI will replace jobs,AI will lead to massive unemployment,con,news,2023,-0.01,0.53,6,0
488493,Future of work with AI,Low-skilled workers are at risk due to AI,con,social_media,2019,-0.35,0.76,8,0
466187,Automation impact on employment,Automation increases productivity and efficiency,pro,blog,2019,-0.09,0.41,5,1
488927,Automation impact on employment,AI is transforming industries rapidly,neutral,research,2023,-0.84,0.79,5,1
163196,AI will replace jobs,Automation replaces human workers,con,social_media,2023,0.95,0.26,4,1
843243,AI will replace jobs,Automation increases productivity and efficiency,pro,research,2022,0.31,0.68,5,0
202159,Future of work with AI,Technology always creates more jobs than it destroys,pro,blog,2025,-0.39,0.65,8,1
388773,Automation impact on employment,Automation replaces human workers,con,blog,2017,0.29,0.47,4,1
208152,Automation impact on employment,The impact of AI on jobs is still uncertain,neutral,news,2022,0.76,0.57,9,1
535763,Future of work with AI,AI will lead to massive unemployment,con,news,2022,0.9,0.68,6,0
313438,AI will replace jobs,AI will lead to massive unemployment,con,blog,2015,0.08,0.4,6,0
878627,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,blog,2016,-0.13,0.23,9,1
375734,AI will replace jobs,AI will create new job opportunities,pro,news,2023,0.68,0.86,6,0
519018,Future of work with AI,Both risks and benefits exist with AI,neutral,research,2017,0.03,0.86,7,1
808010,Future of work with AI,Low-skilled workers are at risk due to AI,con,news,2022,0.11,0.59,8,1
327112,Future of work with AI,AI reduces human error in industries,pro,news,2021,0.12,0.01,6,1
961871,Automation impact on employment,Automation increases productivity and efficiency,pro,social_media,2024,0.95,0.62,5,0
605455,Future of work with AI,Both risks and benefits exist with AI,neutral,blog,2017,0.15,0.27,7,1
661568,AI will replace jobs,Automation increases productivity and efficiency,pro,social_media,2024,0.65,0.11,5,0
384263,AI will replace jobs,Automation increases productivity and efficiency,pro,blog,2021,0.77,0.13,5,0
569351,Future of work with AI,AI will create new job opportunities,pro,news,2023,-0.04,0.74,6,0
616480,AI will replace jobs,AI reduces human error in industries,pro,news,2020,0.11,0.34,6,1
756240,Automation impact on employment,Automation replaces human workers,con,research,2023,0.53,0.61,4,1
880329,Future of work with AI,Automation replaces human workers,con,social_media,2021,-0.02,0.11,4,0
474311,Automation impact on employment,AI reduces human error in industries,pro,blog,2019,0.4,0.56,6,0
127634,Future of work with AI,The impact of AI on jobs is still uncertain,neutral,news,2016,0.54,0.48,9,0
539750,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,research,2025,-0.46,0.91,9,1
658614,AI will replace jobs,AI reduces human error in industries,pro,blog,2020,0.78,0.7,6,1
484396,Future of work with AI,AI adoption is growing worldwide,neutral,blog,2015,0.07,0.69,5,1
136294,Future of work with AI,AI will create new job opportunities,pro,news,2022,-0.81,0.03,6,0
520547,Future of work with AI,AI adoption is growing worldwide,neutral,research,2022,-0.83,0.44,5,0
149883,Automation impact on employment,Low-skilled workers are at risk due to AI,con,news,2021,-0.81,0.06,8,1
431021,Automation impact on employment,AI widens economic inequality,con,blog,2021,0.35,0.11,4,1
756735,AI will replace jobs,Automation replaces human workers,con,news,2021,-0.98,0.62,4,0
879022,Automation impact on employment,Automation increases productivity and efficiency,pro,social_media,2020,-0.92,0.49,5,1
365135,Future of work with AI,Automation replaces human workers,con,research,2025,-0.26,0.75,4,1
863499,Future of work with AI,AI widens economic inequality,con,research,2020,-0.14,0.44,4,0
891064,AI will replace jobs,Automation replaces human workers,con,research,2022,-0.8,0.61,4,1
355605,AI will replace jobs,Automation increases productivity and efficiency,pro,research,2023,0.93,0.63,5,0
758608,AI will replace jobs,AI will lead to massive unemployment,con,news,2020,0.4,0.24,6,0
187752,Automation impact on employment,AI is transforming industries rapidly,neutral,social_media,2017,0.26,0.61,5,0
509994,Future of work with AI,Technology always creates more jobs than it destroys,pro,social_media,2015,-0.98,0.91,8,0
145734,Future of work with AI,AI widens economic inequality,con,news,2024,-0.48,0.08,4,1
271619,Automation impact on employment,Low-skilled workers are at risk due to AI,con,news,2024,-0.65,0.96,8,0
937412,Future of work with AI,Automation increases productivity and efficiency,pro,social_media,2024,0.08,0.54,5,0
947152,AI will replace jobs,AI widens economic inequality,con,blog,2018,-0.69,0.22,4,1
505083,Future of work with AI,Low-skilled workers are at risk due to AI,con,news,2025,0.09,0.83,8,0
594299,AI will replace jobs,The impact of AI on jobs is still uncertain,neutral,news,2017,-0.47,0.92,9,0
939004,AI will replace jobs,AI reduces human error in industries,pro,blog,2022,-0.1,0.47,6,1
697955,Automation impact on employment,AI will create new job opportunities,pro,blog,2024,-0.56,0.18,6,0
454576,Future of work with AI,Low-skilled workers are at risk due to AI,con,blog,2023,0.09,0.61,8,1
126586,Automation impact on employment,Automation replaces human workers,con,research,2018,0.18,0.1,4,0
185365,Future of work with AI,Technology always creates more jobs than it destroys,pro,research,2022,0.85,0.38,8,0
945990,AI will replace jobs,Automation increases productivity and efficiency,pro,news,2025,0.24,0.21,5,1
911580,Automation impact on employment,AI widens economic inequality,con,blog,2024,-0.32,0.68,4,1
988776,Future of work with AI,AI widens economic inequality,con,research,2017,0.06,0.45,4,0
617713,AI will replace jobs,Automation replaces human workers,con,social_media,2016,-0.22,0.36,4,0
230300,Future of work with AI,Automation replaces human workers,con,social_media,2018,-0.39,0.3,4,1
913100,AI will replace jobs,AI reduces human error in industries,pro,social_media,2023,-0.35,0.79,6,1
753789,AI will replace jobs,AI widens economic inequality,con,research,2025,-0.94,0.2,4,0
544574,Future of work with AI,AI reduces human error in industries,pro,social_media,2021,0.46,0.73,6,1
278401,Future of work with AI,Automation increases productivity and efficiency,pro,social_media,2017,0.89,0.17,5,1
266362,AI will replace jobs,Technology always creates more jobs than it destroys,pro,news,2020,-0.6,0.63,8,0
791539,Future of work with AI,AI reduces human error in industries,pro,news,2025,0.78,0.78,6,0
496512,Future of work with AI,AI will lead to massive unemployment,con,research,2018,0.31,0.27,6,0
297308,Future of work with AI,Both risks and benefits exist with AI,neutral,social_media,2022,-0.71,0.47,7,0
282535,AI will replace jobs,AI reduces human error in industries,pro,research,2024,-0.27,0.49,6,0
898354,Automation impact on employment,The impact of AI on jobs is still uncertain,neutral,blog,2024,-0.45,0.17,9,0
924143,Future of work with AI,Both risks and benefits exist with AI,neutral,news,2021,-0.89,0.6,7,0
572545,AI will replace jobs,AI adoption is growing worldwide,neutral,news,2023,0.22,0.66,5,0
447838,AI will replace jobs,AI widens economic inequality,con,news,2020,-0.85,0.9,4,1
978938,AI will replace jobs,AI will lead to massive unemployment,con,research,2016,-0.5,0.66,6,0
165859,Future of work with AI,Both risks and benefits exist with AI,neutral,social_media,2024,-0.76,0.98,7,0
427456,AI will replace jobs,AI widens economic inequality,con,news,2016,0.65,0.07,4,0
978349,Automation impact on employment,AI will create new job opportunities,pro,research,2022,0.21,0.48,6,1
575737,AI will replace jobs,AI reduces human error in industries,pro,blog,2021,0.18,0.31,6,0
146875,Automation impact on employment,AI will create new job opportunities,pro,research,2024,0.99,0.22,6,0
912124,AI will replace jobs,AI adoption is growing worldwide,neutral,news,2019,-0.8,0.37,5,1
577735,AI will replace jobs,AI is transforming industries rapidly,neutral,blog,2019,0.32,0.71,5,1
837096,Future of work with AI,Automation increases productivity and efficiency,pro,news,2022,0.02,0.37,5,1
828577,Automation impact on employment,Low-skilled workers are at risk due to AI,con,social_media,2017,-0.66,0.08,8,1
689577,AI will replace jobs,Automation replaces human workers,con,social_media,2021,-0.7,0.48,4,0
199092,AI will replace jobs,Automation increases productivity and efficiency,pro,news,2023,-0.31,0.82,5,1
749197,AI will replace jobs,AI will create new job opportunities,pro,news,2023,0.56,0.92,6,1
852678,AI will replace jobs,AI is transforming industries rapidly,neutral,research,2017,0.31,0.83,5,0
263468,Automation impact on employment,AI reduces human error in industries,pro,research,2025,-0.29,0.27,6,1
612322,Future of work with AI,Both risks and benefits exist with AI,neutral,social_media,2021,0.33,0.14,7,0
828237,Automation impact on employment,Automation increases productivity and efficiency,pro,news,2023,0.95,0.3,5,1
802557,Future of work with AI,AI reduces human error in industries,pro,blog,2017,0.52,0.87,6,0
110126,AI will replace jobs,AI is transforming industries rapidly,neutral,research,2024,-0.17,0.67,5,1
682880,AI will replace jobs,Automation increases productivity and efficiency,pro,news,2017,-0.64,0.01,5,1
629246,Automation impact on employment,Low-skilled workers are at risk due to AI,con,news,2020,-1.0,0.59,8,1
836458,Future of work with AI,AI will lead to massive unemployment,con,blog,2025,0.17,0.83,6,0
260464,Future of work with AI,Automation increases productivity and efficiency,pro,social_media,2017,-0.0,0.09,5,1
124373,AI will replace jobs,AI widens economic inequality,con,blog,2025,0.67,0.12,4,0
478329,Future of work with AI,AI widens economic inequality,con,social_media,2023,-0.7,0.56,4,0
360836,AI will replace jobs,AI reduces human error in industries,pro,news,2016,-0.71,0.26,6,1
927181,AI will replace jobs,Low-skilled workers are at risk due to AI,con,research,2018,0.28,0.66,8,0
631455,Future of work with AI,Low-skilled workers are at risk due to AI,con,social_media,2022,-0.91,0.86,8,1
544109,AI will replace jobs,AI widens economic inequality,con,news,2024,-0.34,0.08,4,0
280242,Automation impact on employment,AI adoption is growing worldwide,neutral,blog,2019,0.24,0.1,5,1
571511,Automation impact on employment,Low-skilled workers are at risk due to AI,con,blog,2017,-0.55,0.11,8,0
653724,AI will replace jobs,AI is transforming industries rapidly,neutral,research,2021,0.32,0.14,5,0
970751,Automation impact on employment,AI will lead to massive unemployment,con,blog,2023,0.74,0.31,6,1
784536,Automation impact on employment,Technology always creates more jobs than it destroys,pro,blog,2025,-0.41,0.64,8,1
269217,Future of work with AI,AI is transforming industries rapidly,neutral,research,2020,0.83,0.1,5,0
208037,Future of work with AI,Automation replaces human workers,con,research,2016,0.94,0.73,4,0
209888,AI will replace jobs,AI reduces human error in industries,pro,news,2016,-0.0,0.79,6,0
471746,Automation impact on employment,Low-skilled workers are at risk due to AI,con,blog,2015,-0.54,0.69,8,1
923653,Future of work with AI,AI adoption is growing worldwide,neutral,social_media,2018,0.02,0.15,5,0
920948,Automation impact on employment,AI will lead to massive unemployment,con,research,2022,-0.04,0.83,6,1
310466,Future of work with AI,AI will create new job opportunities,pro,blog,2015,-0.21,0.36,6,0
565187,AI will replace jobs,Technology always creates more jobs than it destroys,pro,news,2023,0.84,0.99,8,0
155196,AI will replace jobs,Low-skilled workers are at risk due to AI,con,blog,2015,-0.04,0.74,8,0
465542,Future of work with AI,AI will create new job opportunities,pro,research,2023,0.21,0.98,6,0
274310,Automation impact on employment,Low-skilled workers are at risk due to AI,con,blog,2024,-0.62,0.38,8,1
845322,Future of work with AI,AI adoption is growing worldwide,neutral,blog,2025,-0.17,0.01,5,0
392604,Future of work with AI,Automation increases productivity and efficiency,pro,social_media,2020,-0.88,0.21,5,0
454621,AI will replace jobs,AI will create new job opportunities,pro,news,2023,0.08,0.97,6,1
637278,Automation impact on employment,AI widens economic inequality,con,news,2025,0.17,0.78,4,0
527853,AI will replace jobs,AI reduces human error in industries,pro,research,2018,0.57,0.9,6,0
915361,Automation impact on employment,Automation increases productivity and efficiency,pro,research,2018,-0.22,0.49,5,0
859469,AI will replace jobs,Automation replaces human workers,con,blog,2018,0.4,0.76,4,0
129241,AI will replace jobs,Automation replaces human workers,con,research,2017,0.8,0.86,4,0
759880,Automation impact on employment,Automation replaces human workers,con,news,2025,-0.57,0.82,4,1
